"";"artist_id";"first_music";"similar_artists1";"similar_artists2";"similar_artists3";"music_tag1";"music_tag2";"music_tag3";"music_tag4";"music_tag5"
"272";9578;"Edge of the Ocean";8864;0;5480;"indie";"female vocalists";"lush";"chillout";"indie pop"
"273";15361;"Beyond the Sea";0;0;0;"jazz";"swing";"oldies";"male vocalists";"50s"
"274";4988;"Magaya";0;0;0;"new age";"instrumental";"ambient";"chillout";"guitar"
"275";2737;"Штирлиц";0;0;0;"thrash metal";"parody";"metal";"death metal";"russian"
"276";1736;"Remembrance";621;11712;6759;"post-rock";"instrumental";"ambient";"piano";"acoustic"
"277";7211;"J'Traine Des Pieds";0;8288;11133;"french";"chanson francaise";"female vocalists";"singer-songwriter";"nouvelle scene francaise"
"278";14046;"Романс";1786;11175;0;"acoustic";"russian";"rock";"russian rock";"singer-songwriter"
"279";2939;"Beat Again - Radio Edit";323;0;915;"pop";"rnb";"british";"x factor";"boyband"
"280";8272;"transcend";0;0;0;"instrumental";"ambient";"bass";"experimental";"solo bassist"
"281";13779;"Only for You";0;420;16894;"indie rock";"garage rock";"female vocalists";"rock";"indie"
"282";17217;"I'd Rather Go Blind";12643;0;13272;"blues";"blues rock";"fleetwood mac";"british blues";"christine mcvie"
"283";13716;"O Plano Mudou";0;0;0;"brazilian";"power pop";"indie";"rock gaucho";"indie pop"
"284";12168;"Sweet Jackie";0;0;12169;"swedish";"indie";"indie rock";"rock";"alternative"
"285";1191;"M.A.D.";4387;432;2818;"new rave";"electronic";"indie";"british";"grime"
"286";15440;"a little waltz for the crippled";0;10803;10797;"post-hardcore";"brazilian";"punk";"hardcore";"emo"
"287";17733;"Tudo Que Eu Sempre Sonhei";0;0;0;"indie rock";"brazilian";"garage rock";"brasil";"indie"
"288";10120;"Sailin’ da South (Intro)";0;18103;18111;"dirty south";"rap";"hip-hop";"houston";"texas"
"289";12869;"Not Around";0;0;0;"progressive rock";"rock";"italian progressive rock";"black metal";"gothic"
"290";720;"Story of My Life";1667;1645;4218;"punk rock";"punk";"rock";"rockabilly";"alternative"
"291";3935;"Good Life";0;0;0;"rock";"singer-songwriter";"indie";"scrubs";"british"
"292";3896;"Fever";0;0;0;"jazz";"swing";"female vocalists";"blues";"oldies"
"293";3072;"Todo A Pulmon";0;0;0;"trova";"all";"romantica";"acoustic";"spanish"
"294";11942;"bla";0;0;0;NA;NA;NA;NA;NA
"295";17228;"Время не исправит";0;0;0;"hardcore";"chaotic hardcore";"metalcore";"female vocalists";"russian hardcore"
"296";5717;"Insel";5114;0;5610;"darkwave";"gothic";"gothic metal";"gothic rock";"german"
"297";6258;"Old Mornings Dawn";0;0;0;"black metal";"atmospheric black metal";"epic black metal";"symphonic black metal";"epic"
"298";3387;"Asereje";0;7083;0;"axe";"reggae";"carnaval";"brasil";NA
"299";9219;"Cry to me, River";7918;0;0;"black metal";"pagan metal";"folk metal";"pagan black metal";"ukrainian"
"300";10451;"Pirate Town";0;0;0;"hard rock";"punk rock";"rock";"rock n roll";"sleaze rock"
"301";2680;"Knife";1222;0;0;"breakcore";"idm";"glitch";"experimental";"electronic"
"302";18163;"Timeless";0;0;18182;"jazz";"guitar";"fusion";"ecm";"jazz guitar"
"303";10307;"36";0;10299;0;"metalcore";"hardcore";"death metal";NA;NA
"304";13762;"Faded Love";0;0;0;"country";"willie and ray price";"old school";"good music";NA
"305";1625;"Mic Line";2918;10893;0;"hip-hop";"underground hip-hop";"rap";"mf doom";"hip hop"
"306";8648;"Leverage";0;0;4135;"folk metal";"gothic metal";"female fronted metal";"german";"medieval"
"307";6165;"I'd Love to Change the World - 2004 Remaster";2854;2898;2869;"blues rock";"classic rock";"rock";"blues";"hard rock"
"308";306;"Meet Me Halfway";0;320;545;"hip-hop";"pop";"rnb";"rap";"dance"
"309";3277;"Glue Your Eyelids Together";9498;8582;0;"electroclash";"electronic";"electro";"synthpop";"electronica"
"310";7158;"Prelude";0;0;12772;"soundtrack";"japanese";"game music";"game";"excellent headbanger"
"311";13710;"In My Place";0;0;0;"chick rock";"soft rock";"acoustic";"indie";"pop"
"312";17222;"Ja Nus Hons Pris";0;0;0;"dark ambient";"germany";"dark jazz";"jazz";"hamburg"
"313";11476;"The Conversation";0;0;0;"ambient";"idm";"experimental";"electronic";"minimal"
"314";976;"Nie widać końca";0;0;0;"industrial";"industrial rock";"polish";"electronic";"5 of 10 stars"
"315";10662;"Don't Want to Know If You Are Lonely";10848;11285;10847;"punk";"post-punk";"hardcore punk";"hardcore";"80s"
"316";7424;"Mad Dogs and Englishmen";0;0;3635;"comedy";"male vocalists";"british";"jazz";"oldies"
"317";1799;"L'Aventurier";7214;0;0;"french";"new wave";"rock";"80s";"alternative"
"318";18369;"Search My Name (feat. Donovan Woods)";0;0;12689;"country";"acoustic";"singer-songwriter";"female";NA
"319";18171;"Beyond";0;0;1783;"jazz";"contemporary jazz";"bass";"jazz fusion";"fusion"
"320";5004;"I Wanna Be With You";9266;5010;9819;"hard rock";"glam metal";"hair metal";"glam rock";"80s"
"321";9565;"Words That Work: It's Not What";0;0;0;"neocon";"fuck you frank";"big government liberal";"propaganda";"politics"
"322";13668;"Host of a Ghost";0;0;0;"indie";"experimental";"mexico";"alternative";"rock"
"323";18684;"Saghi";0;0;0;"persian";"iranian";"pop";"female vocalists";"persian pop"
"324";10980;"Scream Out Loud";0;4137;0;"gothic metal";"symphonic metal";"female fronted metal";"norwegian";"metal"
"325";11764;"Palavras No Corpo";270;0;11763;"bossa nova";"mpb";"brazilian";"tropicalia";"brasil"
"326";9503;"Voices";0;0;0;"new wave";"post-punk";"synthpop";"italian";"dark wave"
"327";17489;"Shark In The Water";0;0;0;"indie";"female vocalists";"alternative";"pop";"indie pop"
"328";5478;"Bloodstream";4117;1787;3109;"trip-hop";"electronic";"downtempo";"alternative";"lounge"
"329";11447;"Touch-A, Touch-A, Touch Me";15807;0;0;"soundtrack";"rocky horror picture show";"musical";"70s";"female vocalists"
"330";6405;"falling asleep with a book on your chest (piano version)";0;0;0;"ambient";"japanese";"electronic";"electronica";"idm"
"331";5212;"Unfair Ground";1425;163;0;"progressive rock";"psychedelic rock";"pink floyd";"classic rock";"rock"
"332";4181;"Promises";16525;0;0;"dubstep";"drum and bass";"electronic";"dnb";"drum n bass"
"333";9454;"Half Kleptos";0;0;0;"experimental";"progressive rock";"psychedelic rock";"psychedelic";"math rock"
"334";15001;"Canticle. Ave verum. Mode IV";14987;0;15003;"all";"unthere";"christian";"christmas";"chant"
"335";12334;"Lawk";12346;0;0;"idm";"glitch";"ambient";"electronic";"dubstep"
"336";5263;"Some Velvet Morning";0;18339;0;"60s";"pop";"duets";"country";"oldies"
"337";3582;"When She Cries";3597;0;0;"country";"country pop";"classic country";"pop";"90s"
"338";10838;"Montana";0;0;0;"progressive trance";"trance";"progressive house";"driving progressive trance";"tech house"
"339";18365;"Errday 99";0;0;0;"hip-hop";"jazz hop";"chillout";"rap";"hip hop"
"340";4701;"Tengo Un Trato - Remastered 2015";0;0;0;"hip-hop";"female vocalists";"rap";"spanish";"hip hop"
"341";17409;"Elsewhere";0;0;0;"progressive rock";"neo-prog";"neo-progressive rock";"neo progressive";"progressive"
"342";3706;"The High Road";0;3705;0;"indie";"experimental";"indie pop";"alternative";"indie rock"
"343";10066;"God's Monkey";5833;10064;5839;"progressive rock";"experimental";"ambient";"art rock";"psychedelic"
"344";16408;"natural experience";0;1987;0;"electronic";"polish";"chillout";"jazz";"funky breaks"
"345";11403;"Girl You Know It's True";4768;0;0;"house";"electro";"club";"electro house";"vocal house"
"346";11466;"Underwear";10720;5154;0;"electronic";"icelandic";"poptron";"electropop";"indie"
"347";6226;"She Wants to Move";0;0;0;"hip-hop";"rap";"alternative";"rock";"hip hop"
"348";4049;"Mais uma Mulher";0;418;454;"electronic";"ambient";"icelandic";"idm";"digitalis"
"349";2996;"Run, Nigger, Run - Remastered";3001;3023;3022;"country";"folk";"banjo";"all";"uncle dave macon"
"350";135;"Cloudburst";0;0;0;"japanese";"ambient";"electronic";"experimental";"electronica"
"351";10302;"Antes y después";16641;0;10305;"metal";"alternative metal";"spanish metal";"thrash metal";"nu metal"
"352";2078;"Desencuentro";0;0;0;"pop";"90s";"pop trash";"pop trash 90s";"pop tras"
"353";12018;NA;0;0;0;"hip-hop";"rap";"gangsta rap";"west coast";"hip hop"
"354";9247;"PP Pinocho";0;0;0;"hardcore";"punk";"hardcore punk";"punk rock";"9 of 10 stars"
"355";4539;"California Stars";4079;13416;4521;"alt-country";"folk";"americana";"indie";"alternative folk"
"356";9222;"Journey to the End";18467;7922;0;"black metal";"viking metal";"folk metal";"norwegian";"pagan metal"
"357";13047;"I See the Star";0;0;0;"folk";"freak folk";"female vocalists";"new weird america";"indie folk"
"358";16064;"Summer Girl";0;0;0;"rock";"pop";"breakbeat";"powerpop";"pop rock"
"359";10580;"Shatterproof";0;0;5604;"hardcore";"rapcore";"beatdown";"crossover";"beatdown hardcore"
"360";4343;"Sons of Riddermark";0;10585;0;"folk metal";"power metal";"epic metal";"fantasy metal";"symphonic metal"
"361";3940;"We Got Used to Us";1178;0;0;"progressive rock";"progressive metal";"polish";"progressive";"rock"
"362";8479;"Popular";3105;2584;4114;"indie rock";"indie";"alternative";"alternative rock";"rock"
"363";772;"Stick to Music Snowflake";756;780;12342;"idm";"ambient";"electronic";"glitch";"electronica"
"364";10368;"Explosive Corrosive Joseph";0;0;10344;"jazz";"funk";"secretagent";"easy listening";"instrumental"
"365";13502;"Yerine Sevemem";0;0;0;"turkish";"trip-hop";"electronic";"experimental";"electro-ethnic"
"366";14831;"The Guilt";0;0;0;"hardcore";"straight edge";"straight edge hardcore";"sxe";"hardcore punk"
"367";4555;"Out of luck";0;0;0;"j-pop";"japanese";"korean";"k-pop";"drum and bass"
"368";7393;"Why Couldn't It Be Christmas Everyday?";0;0;0;"pop";"female vocalists";"rnb";"christmas";"amazing voices"
"369";11929;"Doppel";11931;0;0;"electronic";"new wave";"80s";"pop";"new age"
"370";3397;"I'll Do It";0;4560;523;"pop";"female vocalists";"dance";"american";"whore"
"371";2435;"Walk Away";0;4773;0;"pop rock";"female vocalists";"rock";"german";"alternative"
"372";18233;"1000 Miles";0;0;0;"chillout";"downtempo";"ambient";"trip-hop";"-chill-trip-lounge-down-"
"373";420;"Future Starts Slow";2821;3797;1510;"garage rock";"indie rock";"indie";"alternative";"rock"
"374";12121;"Paranoid Android I";0;0;1783;"jazz";"piano";"jazz piano";"contemporary jazz";"instrumental"
"375";12097;"Cantantes";0;0;0;"sublime";"rock";"indie";"live";"argentina"
"376";9797;"Tell Someone Else (I Don't Care)";0;13237;0;"pop punk";"powerpop";"punk";"rock";"emo"
"377";14517;"A Dor Desse Amor";0;11011;0;"pop";"brazilian music";"teen pop";"musica brasileira";"klb"
"378";11352;"3; 51 A.M.";0;746;0;"witch house";"electronic";"darkwave";"chillwave";"indie"
"379";13448;"Humanity (Love the Way It Should Be)";617;4710;1973;"soul";"hip-hop";"neo-soul";"funk";"hip hop"
"380";13053;"Sacrifice";0;11791;0;"garage rock";"lo-fi";"psychedelic";"garage";"psychedelic rock"
"381";16082;"Hey Lookaway";0;0;0;"dc hip hop";"underground hip-hop";"rap";"hip-hop";"underground"
"382";1430;"Sinfonía";13743;0;0;"pop";"alternative";"latin";"pop rock";"rbd"
"383";9147;"The Whaler";0;0;5918;"post-punk";"gothic rock";"new wave";"gothic";"80s"
"384";2490;"Ghost Town";0;3789;2648;"ska";"two-tone";"reggae";"punk";"80s"
"385";1016;"Beds Are Burning";0;0;0;"dance";"trance";"vocal trance";"eurodance";"electronic"
"386";12859;"mixed by Mofo";0;0;0;NA;NA;NA;NA;NA
"387";6072;"I Can't Wait for You";0;0;7267;"soundtrack";"japanese";"instrumental";"pokemon";NA
"388";5366;"In Your Face";10772;0;8696;"thrash metal";"technical thrash metal";"death metal";"metal";NA
"389";1328;"Stronghold";1314;0;1303;"futurepop";"ebm";"electronic";"industrial";"darkwave"
"390";8731;"Standing On the Edge of Hope";0;0;0;"hardcore";"melodic hardcore";"hardcore punk";"christian";"punk"
"391";7744;"Sexy In Latin";0;1516;0;"indie rock";"indie";"british";"britpop";"sheffield"
"392";2306;"Zorba The Greek: Zorba's Dance";0;0;2303;"greek";"folk";"instrumental";"world";"soundtrack"
"393";4522;"Sunday Mornin' Comin' Down";11779;0;4537;"country";"singer-songwriter";"folk";"classic country";"kris kristofferson"
"394";1985;"You Know My Name - From ""Casino Royale"" Soundtrack";0;9346;1873;"rock";"grunge";"alternative rock";"singer-songwriter";"alternative"
"395";6123;"Whisky A Go-Go";0;739;0;"mpb";"brazilian";"brasil";"rock";"80s"
"396";1385;"Into The Fire";3255;182;221;"indie";"britpop";"indie rock";"alternative";"rock"
"397";15021;"A Beautiful Life";0;0;0;"southern gospel";"gospel";"all";"spirituals";"s"
"398";14779;"Sysma - Original Mix";0;0;14744;"minimal";"techno";"minimal techno";"electronic";"tech trance"
"399";2117;"Madonna";0;0;9199;"k-pop";"korean";"female vocalists";"secret";"girl group"
"400";6231;"Trouble Sleeping";1385;7183;0;"indie";"swedish";"indie rock";"alternative";"rock"
"401";862;"Movin' On Up";2487;6852;2606;"rock";"electronic";"indie";"alternative";"90s"
"402";5206;"The Big What If";0;3944;14352;"post-hardcore";"alternative rock";"british";"indie";"indie rock"
"403";2430;"Note to Self";1100;5969;4104;"post-hardcore";"screamo";"emo";"emocore";"hardcore"
"404";9727;"A Simple Beautiful Truth";0;0;3259;"indie rock";"indie";"british";"indie pop";"experimental"
"405";15569;"This Machine: Theme of Team Dark";10859;0;516;"industrial rock";"electro rock";"electronic";"alternative rock";"industrial"
"406";373;"Mommae (feat. Ugly Duck)";0;0;0;"k-pop";"korean";"hip hop";"jay park";"hip-hop"
"407";3027;"Chaney Can't Quite Riff Like Helmet's Page Hamilton";0;3029;1540;"hardcore";"metalcore";"melodic hardcore";"metal";"cover"
"408";6177;"Saltwater";0;0;0;"trance";"chillout";"electronic";"ambient";"dance"
"409";10744;"All I Want";0;0;0;"garage punk";"punk";"punk rock";"garage rock";"lo-fi"
"410";5027;"Deceptacon";3744;0;0;"indie";"electronic";"riot grrrl";"female vocalists";"electroclash"
"411";1582;"Обломки чувств";0;0;0;"russian";"pop";"rnb";"female vocalists";"trance"
"412";6711;"When Susannah Cries";6931;4257;0;"pop";"norwegian";"male vocalists";"rock";"pop rock"
"413";15535;"Sun In My Pocket";0;0;0;"south african";"electro";"hip hop";"electro-hop";"african rap"
"414";8914;"Fragile Mind";8905;0;0;"nu metal";"alternative metal";"hard rock";"industrial";"industrial metal"
"415";3918;"Flames of Love";3909;3916;0;"disco";"80s";"italo disco";"dance";"pop"
"416";10753;"Borstal Breakout";0;0;2036;"punk";"oi";"punk rock";"street punk";"british"
"417";14499;"Dancing Me To Death";0;5390;0;"rockabilly";"female vocalists";"rock and roll";NA;NA
"418";16645;"Below the Ever Setting Sun";16440;0;0;"depressive rock";"shoegaze";"depressive metal";"alternative rock";"metal"
"419";1962;"Lockjaw";1963;10893;3711;"hip-hop";"underground hip-hop";"mf doom";"rap";"hip hop"
"420";10024;"WHITE";45;0;0;"industrial jungle pussy punk";"electronic";"experimental";"punk";"fucked up music by fucked up people"
"421";6987;"interception";0;0;0;"noise";"industrial";"experimental";"ambient";"rhythmic noise"
"422";8179;"Heavy Is the Crown";0;17927;0;"hip-hop";"underground hip-hop";"rap";"hip hop";"underground rap"
"423";13749;"Untitled";0;0;0;"dance";"pop";"israel";"electronic";"trip hop"
"424";10547;"Realla";0;1943;5868;"electronic";"instrumental hip-hop";"hip-hop";"hip hop";"japanese"
"425";15723;"Gypsy Doodle";8503;0;7349;"experimental";"danish";"gypsy polkatronica";"cabaret";"balkan"
"426";5377;"It's Too Late";0;0;5389;"rockabilly";"all";"country";"rhythm and blues";"surf"
"427";16448;"Hasretinden Prangalar Eskittim";0;18674;0;"poet";"poetry";"turkish";"siir";"anatolia"
"428";14518;"Forever And Ever";0;4131;0;"pop";"greek";"70s";"romantic";"demis roussos"
"429";5075;"Murders Come With Smiles";1559;0;5066;"deathcore";"grindcore";"experimental";"mathcore";"hardcore"
"430";4638;"Lucky era gay";0;0;4629;"pop";"roma";"indie";"all";"megasound"
"431";5055;"Jestem sam";8167;0;8885;"rap";"hip-hop";"polish";"hip hop";"polski rap"
"432";10777;"Angel Witch";9512;0;0;"heavy metal";"nwobhm";"metal";"british";"new wave of british heavy metal"
"433";4234;"Прощай, прощай!";6841;0;0;"emocore";"alternative";"emo";"russian alternative";"russian"
"434";15179;"Gang Control";3343;15181;0;"punk";"crack rock steady";"ska punk";"ska";"hardcore"
"435";11539;"The Galicians of Asia Minor";0;0;0;"dub";"ambient";"psydub";"psychill";"psychedelic"
"436";10575;"Rage of Discipline";0;10577;0;"hardcore";"straight edge";"hardcore punk";"boston hardcore";"punk"
"437";2339;"Kupa Kizi Ve Sinek Valesi";2338;2316;7262;"turkish rock";"turkish";"rock";"alternative rock";"alternative"
"438";15020;"You Are My All in All";0;0;15017;"worship";"contemporary christian";"christian";"praise and worship";"singer-songwriter"
"439";5149;"Pop the Glock";0;4733;1503;"electronic";"electroclash";"electro";"electropop";"ed banger"
"440";7007;"No Jive";0;7492;0;"lounge";"jazz";"chillout";"downtempo";"nu jazz"
"441";18538;"Dead Beliefs";0;0;0;"metalcore";"post-hardcore";"electronic";"melodic metalcore";"hardcore"
"442";17141;"no reason to dance";0;0;0;"23 seconds";"indie";"creative commons";"indietronica";"swedish"
"443";695;"Midnight Romeo";688;9893;7394;"pop rock";"pop";"rock";"amazing";NA
"444";12342;"Wiebke";772;0;0;"idm";"ambient";"electronic";"glitch";"electronica"
"445";9426;"Life's Been Good";0;9423;9347;"classic rock";"rock";"southern rock";"hard rock";"blues"
"446";6895;"Feel It In The Air";6905;2927;0;"hip-hop";"rap";"hip hop";"gangsta rap";"roc-a-fella"
"447";16461;"Little Dead Surfer Girl - Live";0;0;14148;"garage rock";"short and sweet";"american";"garage";"lo-fi"
"448";194;"Crack Of Doom";0;0;4951;"dark cabaret";"cabaret";"avant-garde";"experimental";"alternative"
"449";5867;"Daughters of Darkness";0;0;0;"drone";"ambient";"post-rock";"experimental";"psychedelic"
"450";9887;"Miasteczko cud";0;0;0;"poezja spiewana";"polish";"poetry";"agnieszka osiecka";"sentimental"
"451";13251;"I'm Just Sippin' On Monster, Thinkin' About Life";12500;0;0;"emo";"math rock";"indie";"punk";"indiemo"
"452";13791;"the mosquito song";0;0;0;"anticon";"electronic";"hip-hop";"underground hip-hop";"experimental hip-hop"
"453";4542;"He Stopped Loving Her Today";11640;11768;0;"country";"classic country";"george jones";"singer-songwriter";"americana"
"454";6211;"We Were Wasted";6296;0;0;"folk";"indie";"british";"indie pop";"england"
"455";15767;"30";0;0;0;"bulgarian";"rock";"hard rock";"bg";"bulgarian rock"
"456";18728;"Budėjimas";0;0;0;"dainuojamoji poezija";"singer-songwriter";"lithuanian";"singing poetry";NA
"457";11607;"Stonethrowers";0;11859;16272;"hardcore";"hardcore punk";"thrash";"metallic hardcore";"punk"
"458";7012;"Deep";0;12344;0;"idm";"ambient";"dark ambient";"experimental";"electronic"
"459";16868;"Closer";0;0;11082;"soul";"neo-soul";"female vocalists";"rnb";"goapele"
"460";16015;"Döderlein";0;1093;18657;"alternative rock";"norwegian";"rock";"gothic rock";"gothic"
"461";9436;"If You Believe";0;12734;13437;"celtic";"irish";"female vocalists";"lisa kelly";"celtic woman"
"462";15475;"Lights Down Low (feat. Waka Flocka Flame)";0;327;0;"hip-hop";"rnb";"pop";"r&b";"rap"
"463";7335;"Não fui eu";7339;4839;4797;"ska";"hardcore";"punk rock";"rock vagabundo";"punk rock curitibano"
"464";12724;"Rip It Up";0;10766;6743;"post-punk";"new wave";"scottish";"indie pop";"80s"
"465";11955;"Universal Heart-Beat";0;0;15872;"female vocalists";"singer-songwriter";"alternative";"indie";"rock"
